Date,Start Time,End Time,Total Bets,Value
2024-07-30,01:33:21.343954,01:33:29.624917,2362,1.09
2024-07-30,01:33:34.441026,01:33:55.631539,2491,3.67
2024-07-30,01:34:03.300992,01:34:11.195401,2229,19
2024-07-30,01:34:15.894715,01:34:34.071125,2475,2.49
2024-07-30,01:34:38.849021,01:34:47.582112,2111,1.07
2024-07-30,01:34:52.618548,01:35:03.139228,2322,1.56
2024-07-30,01:35:10.001449,01:35:42.691066,2155,8.40
2024-07-30,01:35:48.027012,01:36:20.709403,2412,9.23
2024-07-30,01:36:25.766784,01:36:36.273164,2540,1.39
2024-07-30,01:36:43.804320,01:36:52.311879,2210,1.47
2024-07-30,01:37:00.541668,01:37:06.511030,2431,1.12
2024-07-30,01:37:11.302415,01:37:29.753753,2172,2.68
2024-07-30,01:37:37.651159,01:37:56.905537,,38
2024-07-30,01:38:01.557143,01:38:42.005416,2369,14.70
2024-07-30,01:38:47.636974,01:38:58.056397,2532,1.51
2024-07-30,01:39:03.303886,01:39:09.244846,2239,1.00
2024-07-30,01:39:16.619084,01:39:37.537946,2231,3.68
2024-07-30,01:39:42.369393,01:40:03.848300,257,3.70
2024-07-30,01:40:11.577689,01:40:20.054631,2591,1.43
2024-07-30,01:40:27.938199,01:40:40.862445,2234,1.91
2024-07-30,01:40:48.542552,01:40:54.343615,2493,1.00
2024-07-30,01:40:59.948529,01:41:15.151163,2233,2.36
2024-07-30,01:41:22.828465,01:41:34.096980,2433,1.72
2024-07-30,01:41:41.804713,01:41:50.058546,2145,1.36
2024-07-30,01:41:54.624192,01:42:20.857699,1913,5.00
2024-07-30,01:42:25.687172,01:42:48.418174,2217,2.61
2024-07-30,01:42:53.696367,01:43:04.541431,2151,1.59
2024-07-30,01:43:12.233600,01:43:15.724962,1917,1.00
2024-07-30,01:43:23.401780,01:44:33.465311,,203.68
2024-07-30,01:44:38.241419,01:44:46.973799,2351,16
2024-07-30,01:44:51.939876,01:44:58.034453,1951,1.05
2024-07-30,01:45:05.962904,01:45:11.483150,,1.17
2024-07-30,01:45:18.820126,01:45:39.436911,1527,3.28
2024-07-30,01:45:45.271490,01:46:00.460645,2111,1.83
2024-07-30,01:46:08.147717,01:46:14.223409,,1.12
2024-07-30,01:46:19.219059,01:46:45.463152,1750,4.93
2024-07-30,01:46:50.386562,01:47:17.271146,,53
2024-07-30,01:47:22.559398,01:47:38.679219,2105,2.55
2024-07-30,01:47:46.573861,01:47:52.315857,2102,1.06
2024-07-30,01:47:57.077793,01:48:12.878626,1542,2.04
2024-07-30,01:48:18.905664,01:48:28.409010,2133,1.25
2024-07-30,01:48:34.448929,01:48:48.217179,2023,2.25
2024-07-30,01:48:56.017742,01:49:07.730943,,1.92
2024-07-30,01:49:15.255072,01:49:23.405773,2137,1.30
2024-07-30,01:49:28.401407,01:50:04.642519,1534,1123
2024-07-30,01:50:09.450104,01:50:30.566048,2131,3.07
2024-07-30,01:50:35.986384,01:50:41.822962,2074,1.08
2024-07-30,01:50:49.456905,01:51:41.706581,1830,48.63
2024-07-30,01:51:47.086430,01:51:55.134221,2214,1.25
2024-07-30,01:52:02.882723,01:52:13.511133,2143,1.74
2024-07-30,01:52:21.279169,01:52:39.180569,2147,315
2024-07-30,01:52:46.765099,01:52:54.608056,2293,1.23
2024-07-30,01:53:02.107555,01:54:10.585733,2094,192.04
2024-07-30,01:54:15.688797,01:54:29.672144,2133,1.71
2024-07-30,01:54:36.139100,01:54:54.578528,2195,3.06
2024-07-30,01:54:59.778735,01:55:11.084074,2199,1.41
2024-07-30,01:55:16.310028,01:55:22.391968,2415,1.00
2024-07-30,01:55:27.435961,01:55:50.393184,2290,4.13
2024-07-30,01:55:57.456039,01:56:21.218359,2345,4.42
2024-07-30,01:56:26.176061,01:56:45.104892,2375,2.66
2024-07-30,01:56:50.072864,01:57:11.162759,2395,3.32
2024-07-30,01:57:18.247318,01:57:32.506444,2534,1.79
2024-07-30,01:57:37.406247,01:57:51.653245,2341,1.73
2024-07-30,01:57:56.766124,01:58:07.544830,2377,1.55
2024-07-30,01:58:15.108816,01:58:25.587405,2367,1.48
2024-07-30,01:58:30.582557,01:58:36.418772,2244,1.00
2024-07-30,01:58:43.864592,01:58:57.058681,2174,1.93
2024-07-30,01:59:01.789400,01:59:19.331595,2237,2.57
2024-07-30,01:59:26.392438,02:00:09.019211,2411,22.04
2024-07-30,02:00:16.728529,02:00:24.628581,2527,1.09
2024-07-30,02:00:29.538277,02:00:40.019000,2179,1.30
2024-07-30,02:00:48.054794,02:00:56.527690,2153,1.25
2024-07-30,02:01:01.812928,02:01:40.249573,,13.42
2024-07-30,02:01:45.875450,02:01:49.375156,2403,
2024-07-30,02:01:57.463804,02:02:38.197275,2000,18.72
2024-07-30,02:02:43.704823,02:02:57.066362,2193,1.73
2024-07-30,02:03:02.287067,02:03:13.045011,2437,1.52
2024-07-30,02:03:20.834894,02:03:26.671994,2262,1.07
2024-07-30,02:03:31.284516,02:04:24.318805,2155,46.43
2024-07-30,02:04:29.329155,02:04:41.996348,2239,1.58
2024-07-30,02:04:46.651007,02:05:03.138893,2159,2.17
2024-07-30,02:05:07.895536,02:05:18.792588,2275,1.36
2024-07-30,02:05:23.564062,02:05:34.278119,2350,1.32
2024-07-30,02:05:39.085222,02:06:08.564653,2130,6.62
2024-07-30,02:06:13.464228,02:06:33.087560,2425,2.63
2024-07-30,02:06:40.896634,02:06:49.596433,2361,1.31
2024-07-30,02:06:56.912170,02:07:16.589082,2033,3.37
2024-07-30,02:07:22.121403,02:07:47.060581,2447,4.97
2024-07-30,02:07:51.827152,02:08:02.369307,2233,1.40
2024-07-30,02:08:09.599702,02:08:19.894283,2237,1.59
2024-07-30,02:08:27.283822,02:08:35.673439,2321,1.46
2024-07-30,02:08:43.259827,02:08:51.536223,2207,1.34
2024-07-30,02:08:59.221018,02:09:14.166153,,2.60
2024-07-30,02:09:21.263784,02:09:40.234577,2403,2.81
2024-07-30,02:09:45.105749,02:10:18.056636,2301,8.80
2024-07-30,02:10:23.108019,02:10:31.598107,2451,1.06
2024-07-30,02:10:36.544888,02:10:52.541166,2107,28
2024-07-30,02:10:57.649895,02:11:08.406569,2257,1.55
2024-07-30,02:11:15.828209,02:11:28.391410,2255,1.75
2024-07-30,02:11:33.458074,02:12:17.762084,2105,25.1
2024-07-30,02:12:25.624754,02:12:33.970615,2302,1.32
2024-07-30,02:12:43.943200,02:13:01.787328,2119,38
2024-07-30,02:13:09.818104,02:13:31.854859,2200,4.41
2024-07-30,02:13:39.083862,02:14:10.169153,2403,8.34
2024-07-30,02:14:15.383639,02:14:28.862143,2371,1.98
2024-07-30,02:14:36.863272,02:14:50.492018,2315,216
2024-07-30,02:14:58.460540,02:15:14.488391,2454,2.59
2024-07-30,02:15:19.261999,02:15:55.034862,2541,11.12
2024-07-30,02:15:59.822458,02:16:21.002817,2435,3.08
2024-07-30,02:16:25.722982,02:16:46.181261,2507,3.24
2024-07-30,02:16:53.894795,02:16:59.453775,2537,13
2024-07-30,02:17:06.802832,02:17:12.585936,2214,1.01
2024-07-30,02:17:17.319521,02:17:25.864445,2045,1.12
2024-07-30,02:17:30.780033,02:17:39.305462,1955,1.08
2024-07-30,02:17:44.760825,02:17:56.055690,1579,1.73
2024-07-30,02:18:03.576114,02:18:16.545222,2115,1.57
2024-07-30,02:18:24.241294,02:18:30.025655,2034,1.00
2024-07-30,02:18:35.502793,02:18:51.970379,1935,2.78
2024-07-30,02:18:59.556123,02:19:19.218900,2235,3.66
2024-07-30,02:19:26.618180,02:19:44.992380,2371,2.67
2024-07-30,02:19:50.866950,02:20:06.434385,2347,2.44
2024-07-30,02:20:13.964749,02:20:54.434660,2321,19.88
2024-07-30,02:20:59.536396,02:21:05.499686,2239,1.02
2024-07-30,02:21:12.758819,02:21:34.121840,1944,3.71
2024-07-30,02:21:39.057089,02:22:23.323772,2306,20.22
2024-07-30,02:22:28.499828,02:22:36.351670,2329,16
2024-07-30,02:22:41.113750,02:22:47.229136,2155,1.02
2024-07-30,02:22:54.947185,02:23:02.577365,2034,18
2024-07-30,02:23:07.503852,02:23:38.796547,1597,7.47
2024-07-30,02:23:44.543271,02:23:50.120015,2557,1.09
2024-07-30,02:23:57.762323,02:24:26.327721,2210,123
2024-07-30,02:24:31.391585,02:24:55.478320,2133,4.04
2024-07-30,02:25:00.197313,02:25:13.575204,2474,1.78
2024-07-30,02:25:21.108744,02:25:34.415420,2335,1.87
2024-07-30,02:25:39.752288,02:25:52.505718,2353,1.80
2024-07-30,02:25:57.159493,02:26:32.988712,2340,10.14
2024-07-30,02:26:38.169712,02:27:13.764060,2431,12.08
2024-07-30,02:27:18.460334,02:27:29.504410,2496,1.35
2024-07-30,02:27:37.638331,02:28:11.025143,2093,10.64
2024-07-30,02:28:16.078013,02:28:21.867300,2514,1.00
2024-07-30,02:28:29.220281,02:28:42.438481,2437,1.85
2024-07-30,02:28:47.766790,02:28:58.868902,2450,1.41
2024-07-30,02:29:04.421845,02:29:25.027507,2327,3.52
2024-07-30,02:29:29.991251,02:29:45.353083,2537,1.99
2024-07-30,02:29:50.135272,02:30:06.601870,2456,2.22
2024-07-30,02:30:11.567183,02:30:22.412915,2310,1.35
2024-07-30,02:30:27.323552,02:30:56.343200,2329,6.30
2024-07-30,02:31:03.661929,02:31:16.256279,2252,1.94
2024-07-30,02:31:23.796553,02:31:33.716246,2505,1.42
2024-07-30,02:31:38.999071,02:31:45.595125,2174,1.00
2024-07-30,02:31:51.506480,02:32:04.008317,2154,1.58
2024-07-30,02:32:10.933205,02:32:17.815286,2052,1.39
2024-07-30,02:32:25.806787,02:32:31.883713,1593,1.09
2024-07-30,02:32:36.920944,02:32:48.553338,1692,1.51
2024-07-30,02:32:54.245606,02:33:00.572578,1695,1.00
2024-07-30,02:33:05.967000,02:33:43.048994,1533,12.90
2024-07-30,02:33:48.268108,02:34:12.133830,1955,4.46
2024-07-30,02:34:17.037626,02:34:36.786993,2019,2.69
2024-07-30,02:34:42.592321,02:35:52.439065,2045,223.28
2024-07-30,02:35:57.565180,02:36:08.246765,2005,1.46
2024-07-30,02:36:15.792785,02:36:26.658087,1579,1.80
2024-07-30,02:36:34.441065,02:36:45.288855,,1.62
2024-07-30,02:36:50.267178,02:37:11.346635,1515,36
2024-07-30,02:37:17.059935,02:37:51.706287,2177,12.23
2024-07-30,02:37:59.134567,02:38:04.692395,2247,1.02
2024-07-30,02:38:09.401980,02:38:17.862864,1557,1.05
2024-07-30,02:38:23.048090,02:38:50.725543,1751,61
2024-07-30,02:38:55.854417,02:39:27.058322,2349,196
2024-07-30,02:39:31.960635,02:39:38.173463,2217,.
2024-07-30,02:39:45.688423,02:40:56.891578,,248.22
2024-07-30,02:41:01.670828,02:41:12.767621,217,1.39
2024-07-30,02:41:17.702248,02:41:31.044401,2019,1.62
2024-07-30,02:41:36.569747,02:42:07.532825,2041,8.52
2024-07-30,02:42:15.312422,02:42:28.938111,2434,1.87
2024-07-30,02:42:34.098952,02:42:47.400950,2320,1.97
2024-07-30,02:42:54.545698,02:43:38.784407,2434,22.89
2024-07-30,02:43:43.933744,02:43:59.093525,2362,2.11
2024-07-30,02:44:03.904519,02:44:23.103201,2351,2.76
2024-07-30,02:44:28.094151,02:44:50.237177,2522,3.80
2024-07-30,02:44:57.833888,02:45:15.216259,2597,2.78
2024-07-30,02:45:22.526321,02:45:47.860915,2514,57
2024-07-30,02:45:53.249882,02:46:08.843515,27,2
2024-07-30,02:46:13.964326,02:46:24.471947,2547,1.46
2024-07-30,02:46:31.946473,02:46:40.266671,2154,1.42
2024-07-30,02:46:47.788807,02:46:56.005641,2105,1.30
2024-07-30,02:47:01.377855,02:47:09.556498,2023,1.30
2024-07-30,02:47:17.077656,02:47:30.228928,1957,1.77
2024-07-30,02:47:35.301144,02:47:58.854781,2175,4.28
2024-07-30,02:48:03.754258,02:48:37.240779,274,8.39
2024-07-30,02:48:42.443976,02:48:53.202783,2754,1.34
2024-07-30,02:48:58.680121,02:49:06.908615,2305,1.30
2024-07-30,02:49:14.839444,02:49:25.304083,2239,1.58
2024-07-30,02:49:29.872932,02:49:52.296239,2233,3.64
2024-07-30,02:49:57.023365,02:50:15.483643,2755,2.78
2024-07-30,02:50:23.319679,02:50:31.379838,2514,16
2024-07-30,02:50:36.945376,02:50:52.649417,2102,215
2024-07-30,02:50:57.754194,02:51:12.910956,2420,2.38
2024-07-30,02:51:20.508403,02:52:18.308640,2270,86.58
2024-07-30,02:52:25.737863,02:52:31.671246,2435,1.14
2024-07-30,02:52:39.864302,02:53:01.728251,2093,3.97
2024-07-30,02:53:06.624891,02:53:21.703215,2555,2.07
2024-07-30,02:53:29.448865,02:53:49.652951,2447,3.86
2024-07-30,02:53:57.487696,02:54:03.581726,2501,13
2024-07-30,02:54:10.964580,02:54:44.304197,2239,10.35
2024-07-30,02:54:51.612291,02:55:01.859657,2590,1.62
2024-07-30,02:55:09.509795,02:55:29.906115,2497,4.01
2024-07-30,02:55:36.929224,02:55:57.922688,2435,3.52
2024-07-30,02:56:05.432596,02:56:20.404661,2550,2.23
2024-07-30,02:56:25.012560,02:56:38.219729,2435,1.61
2024-07-30,02:56:42.922727,02:57:07.986460,2362,45
2024-07-30,02:57:13.009538,02:57:27.008121,2777,1.77
2024-07-30,02:57:32.011507,02:57:56.829184,2555,4.78
2024-07-30,02:58:04.062337,02:58:12.374615,2494,1.20
2024-07-30,02:58:17.457902,02:58:25.933971,2545,16
2024-07-30,02:58:30.850989,02:58:36.978816,2279,1.9
2024-07-30,02:58:44.558980,02:59:07.515586,2072,4.29
2024-07-30,02:59:12.384201,02:59:24.984357,2523,1.69
2024-07-30,02:59:32.767925,02:59:57.888005,2415,5.98
2024-07-30,03:00:05.654438,03:00:23.793606,2412,2.85
2024-07-30,03:00:28.634063,03:00:43.634247,2544,1.90
2024-07-30,03:00:48.484142,03:01:04.553776,2396,2.11
2024-07-30,03:01:09.277680,03:01:21.959292,,1.67
