Date,Start Time,End Time,Total Bets,Value
2024-07-22,05:32:15.700909,05:32:20.931025,,1.00
2024-07-22,05:32:25.496013,05:32:37.097498,,1.48
2024-07-22,05:32:44.071812,05:32:51.829665,1052,1.24
2024-07-22,05:32:56.570359,05:33:16.229413,1049,3.08
2024-07-22,05:33:23.768860,05:33:36.232605,1314,2.02
2024-07-22,05:33:43.252841,05:34:00.214936,1212,2.41
2024-07-22,05:34:04.757836,05:34:23.819860,1252,2.96
2024-07-22,05:34:31.014470,05:34:43.097226,1273,1.78
2024-07-22,05:34:50.079128,05:34:55.490321,1052,1.02
2024-07-22,05:35:00.134003,05:35:07.816743,,1.19
2024-07-22,05:35:15.253278,05:35:29.115741,,2.25
2024-07-22,05:35:36.494291,05:35:44.400805,1150,1.25
2024-07-22,05:35:48.993112,05:36:36.332793,593,27.97
2024-07-22,05:36:41.660899,05:36:52.180002,1133,1.47
2024-07-22,05:36:58.905249,05:37:15.959373,1051,2.62
2024-07-22,05:37:20.500609,05:37:55.909739,,11.00
2024-07-22,05:38:00.265896,05:38:15.136314,1205,1.93
2024-07-22,05:38:22.611391,05:38:30.359960,,1.26
2024-07-22,05:38:34.996590,05:38:42.938323,1049,1.17
2024-07-22,05:38:50.189069,05:39:14.728688,,4.77
2024-07-22,05:39:19.608247,05:39:29.391893,1333,1.27
2024-07-22,05:39:33.708462,05:39:51.264841,1092,2.56
2024-07-22,05:39:58.356674,05:40:13.007368,1121,2.19
2024-07-22,05:40:17.697603,05:40:34.829489,1177,2.46
2024-07-22,05:40:41.462679,05:40:47.140548,1225,1.07
2024-07-22,05:40:53.962232,05:41:06.387801,1025,1.90
2024-07-22,05:41:14.146787,05:41:32.540107,1015,3.07
2024-07-22,05:41:39.452202,05:41:49.059234,1197,1.62
2024-07-22,05:41:55.721744,05:42:03.067248,,1.11
2024-07-22,05:42:09.602594,05:42:14.828903,955,1.10
2024-07-22,05:42:21.579098,05:42:26.822831,523,31.06
2024-07-22,05:42:34.003400,05:42:43.167696,,1.55
2024-07-22,05:42:49.473946,05:43:03.182378,,1.75
2024-07-22,05:43:07.605764,05:43:13.319242,,1.00
2024-07-22,05:43:19.774920,05:43:25.115286,713,1.04
2024-07-22,05:43:31.550709,05:43:40.445200,,1.26
2024-07-22,05:43:44.699341,05:43:53.573407,,1.17
2024-07-22,05:43:57.785432,05:44:18.215080,,3.39
2024-07-22,05:44:26.089628,05:44:31.693982,523,1.06
2024-07-22,05:44:38.618060,05:44:55.749214,,2.89
2024-07-22,05:45:02.417967,05:45:07.618697,722,1.00
2024-07-22,05:45:12.035128,05:45:35.599056,,4.08
2024-07-22,05:45:42.130722,05:46:18.089638,,12.90
2024-07-22,05:46:24.964699,05:46:33.986786,,1.38
2024-07-22,05:46:38.051237,05:46:51.515813,,1.77
2024-07-22,05:46:58.040759,05:47:55.215525,,74.36
2024-07-22,05:48:01.653124,05:48:10.964890,,1.54
2024-07-22,05:48:17.813711,05:48:27.503160,553,1.27
2024-07-22,05:48:32.086510,05:48:55.149263,931,3.94
2024-07-22,05:49:00.023997,05:49:38.201721,,14.11
2024-07-22,05:49:42.535972,05:50:05.240603,,3.57
2024-07-22,05:50:09.786228,05:50:17.422935,1170,1.12
2024-07-22,05:50:24.248861,05:50:38.108481,950,1.90
2024-07-22,05:50:43.007068,05:51:06.370970,1107,4.30
2024-07-22,05:51:11.327394,05:51:31.609596,1297,2.88
2024-07-22,05:51:36.337252,05:51:48.328978,1155,1.73
2024-07-22,05:51:55.102233,05:52:07.315981,1053,1.82
2024-07-22,05:52:13.985452,05:52:42.176705,1025,2.21
2024-07-22,05:52:46.716801,05:53:04.060271,1196,2.32
2024-07-22,05:53:08.938247,05:53:19.400423,,1.47
2024-07-22,05:53:24.154329,05:53:29.798056,,1.06
2024-07-22,05:53:36.591743,05:53:50.873963,,2.03
2024-07-22,05:53:55.339899,05:54:15.010866,1035,3.01
2024-07-22,05:54:21.857091,05:54:31.772098,1017,1.51
2024-07-22,05:54:38.674666,05:54:59.029134,,3.63
2024-07-22,05:55:05.994972,05:55:27.720804,1110,4.03
2024-07-22,05:55:32.338136,05:55:51.826465,1091,3.09
2024-07-22,05:55:59.374475,05:56:16.169434,1177,2.55
2024-07-22,05:56:20.737779,05:56:40.260071,1202,3.05
2024-07-22,05:56:47.470432,05:57:08.815211,1195,3.96
2024-07-22,05:57:16.113488,05:57:23.889755,1242,1.28
2024-07-22,05:57:28.255777,05:57:45.449875,1052,2.47
2024-07-22,05:57:52.535149,05:58:05.026160,1247,1.74
2024-07-22,05:58:09.496709,05:58:17.310027,1226,1.17
2024-07-22,05:58:24.737657,05:58:36.578226,,1.92
2024-07-22,05:58:43.475254,05:59:10.983945,,6.51
2024-07-22,05:59:17.251328,05:59:22.652861,1330,1.01
2024-07-22,05:59:29.299776,05:59:43.256498,1104,1.92
2024-07-22,05:59:47.636567,05:59:55.169661,1054,1.02
2024-07-22,05:59:59.529448,06:00:15.484867,1014,2.25
2024-07-22,06:00:22.349532,06:00:29.728488,1051,1.17
2024-07-22,06:00:34.143110,06:00:57.761694,,4.00
2024-07-22,06:01:02.133696,06:01:20.638876,1001,2.69
2024-07-22,06:01:24.807619,06:02:02.625977,,12.91
2024-07-22,06:02:07.019740,06:02:45.154277,1196,12.35
2024-07-22,06:02:49.855366,06:03:01.222088,,1.62
2024-07-22,06:03:07.894679,06:03:17.582352,1120,1.54
2024-07-22,06:03:24.726922,06:04:00.744453,1059,13.66
2024-07-22,06:04:05.242300,06:04:19.437498,1505,1.76
2024-07-22,06:04:23.941121,06:04:49.333493,1293,4.35
2024-07-22,06:04:54.045847,06:05:04.084413,1411,1.35
2024-07-22,06:05:08.586309,06:05:16.482667,1431,1.14
2024-07-22,06:05:23.629628,06:05:28.881655,1233,1.00
2024-07-22,06:05:33.132371,06:05:51.651224,1131,2.81
2024-07-22,06:05:58.322929,06:06:05.830992,1293,13
2024-07-22,06:06:10.319040,06:06:17.633850,1035,13
2024-07-22,06:06:24.356004,06:06:31.790302,593,1.22
2024-07-22,06:06:38.907400,06:06:46.069885,,1.32
2024-07-22,06:06:52.755503,06:07:23.833800,792,8.55
2024-07-22,06:07:28.233602,06:08:16.606520,1155,29.38
2024-07-22,06:08:21.484874,06:08:33.598517,1235,1.64
2024-07-22,06:08:38.049587,06:08:54.384243,1052,29
2024-07-22,06:08:58.538001,06:09:10.670338,1202,1.49
2024-07-22,06:09:14.916667,06:09:22.575596,1193,1.02
2024-07-22,06:09:27.023585,06:09:40.371697,,1.91
2024-07-22,06:09:46.968352,06:10:24.367168,1055,14.74
2024-07-22,06:10:31.655765,06:11:10.392950,1254,15.62
2024-07-22,06:11:14.922044,06:11:24.716322,1303,1.34
2024-07-22,06:11:31.374072,06:11:36.595320,1013,1
2024-07-22,06:11:43.398123,06:12:01.668106,1012,3.21
2024-07-22,06:12:08.385050,06:12:27.081201,1323,2.84
2024-07-22,06:12:31.263151,06:12:40.782000,1257,1.36
2024-07-22,06:12:47.468990,06:13:01.567662,1052,28
2024-07-22,06:13:08.061952,06:13:17.939998,1221,1.38
2024-07-22,06:13:24.871943,06:13:30.117892,1145,1.00
2024-07-22,06:13:34.469880,06:13:50.596877,1073,2.30
2024-07-22,06:13:57.623334,06:14:11.017804,1144,2.22
2024-07-22,06:14:17.521673,06:14:23.136789,1109,
2024-07-22,06:14:30.068158,06:14:45.769346,,2.40
2024-07-22,06:14:52.476101,06:15:04.337489,1101,1.78
2024-07-22,06:15:08.727047,06:15:16.614115,1109,1.05
2024-07-22,06:15:20.912046,06:15:38.744256,,2.75
2024-07-22,06:15:45.286582,06:15:52.816561,1014,1.06
2024-07-22,06:15:57.691575,06:16:29.686019,,9.34
2024-07-22,06:16:36.317846,06:16:45.947246,1057,1.40
2024-07-22,06:16:50.357531,06:17:02.220650,,1.62
2024-07-22,06:17:09.384339,06:17:42.940559,,10.41
2024-07-22,06:17:47.224103,06:18:05.972659,1109,2.54
2024-07-22,06:18:10.312894,06:18:45.173774,1052,11.19
2024-07-22,06:18:51.938789,06:18:59.652030,1219,1.28
2024-07-22,06:19:06.224710,06:19:31.300335,1025,52
2024-07-22,06:19:37.762058,06:19:45.208303,1331,19
2024-07-22,06:19:49.626013,06:19:57.239838,1253,1.00
2024-07-22,06:20:01.801322,06:20:17.921671,1150,21
2024-07-22,06:20:22.211859,06:20:34.276353,1239,1.54
2024-07-22,06:20:38.540921,06:21:10.168812,1092,8.22
2024-07-22,06:21:16.999651,06:21:24.731639,1140,1.24
2024-07-22,06:21:31.279835,06:21:43.321635,1160,1.91
2024-07-22,06:21:50.402796,06:22:22.494298,1181,8.65
2024-07-22,06:22:27.186411,06:22:45.648242,1224,3.09
2024-07-22,06:22:52.364454,06:23:17.122820,1273,4.86
2024-07-22,06:23:24.202319,06:23:42.790840,1393,3.45
2024-07-22,06:23:49.676259,06:23:57.341333,1433,1.14
2024-07-22,06:24:01.789530,06:24:15.917566,1172,1.85
2024-07-22,06:24:20.186928,06:24:34.517895,1259,1.78
2024-07-22,06:24:38.726737,06:24:48.537273,1213,1.36
2024-07-22,06:24:55.388065,06:25:07.361107,1073,1.63
2024-07-22,06:25:11.907435,06:25:31.732854,1071,2.94
2024-07-22,06:25:35.916344,06:26:04.078754,,5.78
2024-07-22,06:26:08.241538,06:26:22.533757,1407,1.99
2024-07-22,06:26:29.683256,06:26:35.366520,1196,1.01
2024-07-22,06:26:42.054572,06:26:47.404434,1049,1.04
2024-07-22,06:26:53.941017,06:27:05.373740,,1.62
2024-07-22,06:27:09.713173,06:27:17.534622,93,15
2024-07-22,06:27:24.353792,06:27:49.129479,375,4.82
2024-07-22,06:27:53.957323,06:28:08.513401,1233,2.21
2024-07-22,06:28:15.832696,06:28:38.458148,1102,4.37
2024-07-22,06:28:45.572670,06:28:50.834314,1215,15
2024-07-22,06:28:57.875706,06:29:03.267975,953,1.00
2024-07-22,06:29:07.586775,06:29:37.929509,,6.88
2024-07-22,06:29:44.017046,06:30:04.806168,1230,3.44
2024-07-22,06:30:09.237969,06:30:21.390930,1231,1.54
2024-07-22,06:30:25.618494,06:30:43.170114,,2.40
2024-07-22,06:30:50.074959,06:30:55.307515,1153,1.00
2024-07-22,06:30:59.631408,06:31:07.390597,1122,1.2359
2024-07-22,06:31:14.225728,06:31:33.754007,,3.04
2024-07-22,06:31:37.857418,06:31:47.844530,,1.32
2024-07-22,06:31:54.537590,06:32:19.890505,,5.10
2024-07-22,06:32:24.093201,06:33:01.689200,,12.38
2024-07-22,06:33:05.954489,06:33:17.843999,1170,1.49
2024-07-22,06:33:22.043540,06:34:03.681614,1125,185
2024-07-22,06:34:08.014394,06:34:21.997992,1279,1.94
2024-07-22,06:34:28.862828,06:34:47.265694,,2.81
2024-07-22,06:34:51.938647,06:35:26.008207,1245,10.17
2024-07-22,06:35:33.032157,06:35:56.890878,1399,5.32
2024-07-22,06:36:03.598775,06:36:22.125097,1454,2.79
2024-07-22,06:36:26.526069,06:36:40.501829,1513,1.77
2024-07-22,06:36:47.149199,06:37:07.615025,1359,3.53
2024-07-22,06:37:12.064293,06:37:21.964172,1637,1.24
2024-07-22,06:37:26.305213,06:37:32.157588,1504,1.02
2024-07-22,06:37:39.013480,06:37:58.926245,1217,37
2024-07-22,06:38:03.240125,06:38:15.375650,1431,1.50
2024-07-22,06:38:19.879275,06:38:46.830220,1302,5.57
2024-07-22,06:38:53.729662,06:39:05.466703,1391,1.80
2024-07-22,06:39:12.756141,06:39:27.084722,1493,2.28
2024-07-22,06:39:33.885992,06:40:21.904135,1243,31.52
2024-07-22,06:40:26.752941,06:40:45.317303,1550,2.73
2024-07-22,06:40:50.095729,06:41:00.125760,1530,1.48
2024-07-22,06:41:07.258499,06:41:12.626155,1415,1.01
2024-07-22,06:41:16.787767,06:41:28.049733,,1.43
2024-07-22,06:41:34.480602,06:41:55.343285,1232,3.90
2024-07-22,06:42:02.123068,06:42:14.505476,1613,1.67
2024-07-22,06:42:19.010381,06:42:26.544981,1395,1.02
2024-07-22,06:42:30.916085,06:42:51.318038,1195,3.26
2024-07-22,06:42:58.116143,06:43:03.452145,,1.00
2024-07-22,06:43:10.448618,06:43:20.257886,1193,1.57
2024-07-22,06:43:26.796209,06:43:49.666713,1252,4.48
2024-07-22,06:43:56.358893,06:44:25.533675,1320,85
2024-07-22,06:44:32.059071,06:44:39.809872,1437,1.26
2024-07-22,06:44:46.346751,06:44:58.155179,1215,1.66
2024-07-22,06:45:05.031540,06:45:12.765328,1422,1.32
2024-07-22,06:45:19.826559,06:45:40.768860,1252,3.76
2024-07-22,06:45:48.165550,06:46:00.155080,1520,1.83
2024-07-22,06:46:04.630235,06:46:12.129967,1295,1.00
2024-07-22,06:46:16.346507,06:46:35.318023,1193,2.92
2024-07-22,06:46:42.598364,06:47:30.080529,,36.56
2024-07-22,06:47:37.189771,06:48:09.045574,,9.25
2024-07-22,06:48:15.437153,06:48:29.353454,1547,26
2024-07-22,06:48:35.966577,06:48:41.360042,1453,1.02
2024-07-22,06:48:48.132459,06:49:12.344645,1212,4.69
2024-07-22,06:49:16.775901,06:49:31.317803,1639,1.80
2024-07-22,06:49:35.699743,06:49:49.743980,1573,1.97
2024-07-22,06:49:55.952673,06:50:03.866881,1535,1
2024-07-22,06:50:08.113357,06:50:39.955805,1324,166
2024-07-22,06:50:44.410394,06:50:57.111172,1693,1.70
2024-07-22,06:51:04.338662,06:51:12.180096,1436,1.11
2024-07-22,06:51:17.109315,06:51:24.618073,1343,1.11
2024-07-22,06:51:29.083546,06:51:49.448040,1313,3.44
2024-07-22,06:51:57.761940,06:52:13.902820,1457,2.99
2024-07-22,06:52:20.895350,06:52:39.393359,1554,2.91
2024-07-22,06:52:46.471480,06:53:06.788377,1573,3.48
2024-07-22,06:53:11.553295,06:53:26.180824,1635,1.97
2024-07-22,06:53:30.665195,06:53:46.757461,1425,28
2024-07-22,06:53:53.765407,06:54:05.664777,1614,1.81
2024-07-22,06:54:10.319262,06:54:20.355512,1551,1.46
2024-07-22,06:54:26.896987,06:54:32.346538,1322,1.00
2024-07-22,06:54:38.795923,06:55:15.512587,1239,12.20
2024-07-22,06:55:20.121963,06:55:31.488663,,1.49
2024-07-22,06:55:38.259117,06:56:33.232817,1373,65.71
2024-07-22,06:56:40.401722,06:56:53.904595,1575,2.03
2024-07-22,06:57:00.851458,06:57:05.839234,,1.04
2024-07-22,06:57:12.780517,06:57:20.295069,1471,1.34
2024-07-22,06:57:27.048993,06:57:39.064481,1419,1.61
2024-07-22,06:57:43.667023,06:57:55.420864,1529,1.65
2024-07-22,06:58:02.474131,06:58:14.488550,,1.79
2024-07-22,06:58:21.164729,06:59:03.944088,1433,20.78
2024-07-22,06:59:08.726034,06:59:18.705549,1796,1.32
2024-07-22,06:59:23.173703,06:59:32.899536,1555,18
2024-07-22,06:59:37.202135,06:59:48.954154,,1.59
2024-07-22,06:59:55.917147,07:00:55.362809,1443,91.44
2024-07-22,07:01:00.119805,07:01:08.256763,1690,1.14
2024-07-22,07:01:15.902612,07:01:32.304298,,2.92
2024-07-22,07:01:38.982734,07:01:50.596829,,1.76
2024-07-22,07:01:56.843972,07:02:20.834231,1721,4.28
2024-07-22,07:02:28.125926,07:02:39.972942,1535,1.99
2024-07-22,07:02:47.495473,07:03:13.204787,1532,5.42
2024-07-22,07:03:17.602443,07:03:30.534614,1630,1.67
2024-07-22,07:03:37.427196,07:03:49.542047,1935,1.84
2024-07-22,07:03:56.831003,07:04:24.882015,1764,6.33
2024-07-22,07:04:29.779856,07:04:41.881783,1933,1.76
2024-07-22,07:04:49.196147,07:04:57.042731,1754,1.36
2024-07-22,07:05:04.180400,07:05:12.436188,1541,1.31
2024-07-22,07:05:19.162542,07:05:32.892021,,1.92
2024-07-22,07:05:37.105768,07:05:47.109871,1772,1.39
2024-07-22,07:05:53.895402,07:06:01.553981,1575,1.24
2024-07-22,07:06:07.843422,07:06:37.861281,1433,6.76
2024-07-22,07:06:42.186546,07:06:56.433271,1735,1.95
2024-07-22,07:07:03.028404,07:07:08.582696,1599,1.04
2024-07-22,07:07:15.651056,07:07:27.254900,1343,1.65
2024-07-22,07:07:31.797722,07:07:41.262984,1377,19
2024-07-22,07:07:45.629451,07:08:28.206665,1237,19.64
2024-07-22,07:08:32.859937,07:08:53.849779,1532,3.07
2024-07-22,07:08:58.183145,07:09:35.575550,1514,12.71
2024-07-22,07:09:42.501544,07:09:56.387641,1729,24
2024-07-22,07:10:03.134094,07:10:13.153614,1627,1.58
2024-07-22,07:10:20.090550,07:10:44.230118,1512,4.49
2024-07-22,07:10:48.677240,07:11:18.580344,,6.93
2024-07-22,07:11:25.318164,07:11:57.030995,1952,9.64
2024-07-22,07:12:03.885861,07:12:19.748559,2056,2.22
2024-07-22,07:12:26.122057,07:12:31.524944,1941,1.00
2024-07-22,07:12:38.256464,07:13:13.990828,1722,13.40
2024-07-22,07:13:21.109034,07:13:34.701915,2253,1.94
2024-07-22,07:13:41.303942,07:13:53.156130,2124,1.70
2024-07-22,07:14:00.028451,07:15:42.355922,1930,3164.26
2024-07-22,07:15:49.704481,07:16:06.004591,2272,2.77
2024-07-22,07:16:12.509082,07:16:44.246191,2225,8.63
2024-07-22,07:16:51.119602,07:17:13.049150,2527,3.86
2024-07-22,07:17:20.392340,07:17:49.896021,2455,7.78
2024-07-22,07:17:56.574037,07:18:04.042068,2656,1.233
2024-07-22,07:18:10.400692,07:18:30.450445,2115,3.24
2024-07-22,07:18:36.631414,07:18:52.487382,2534,1.98
2024-07-22,07:18:56.776948,07:19:35.894255,2552,15.30
2024-07-22,07:19:42.808767,07:20:07.717666,2511,4.98
2024-07-22,07:20:14.234575,07:20:26.368697,2910,1.60
2024-07-22,07:20:33.262394,07:20:58.085340,2591,5.08
2024-07-22,07:21:04.757731,07:21:16.912486,3022,1.66
2024-07-22,07:21:23.735604,07:21:33.237629,2997,1.53
2024-07-22,07:21:39.638113,07:22:05.963767,2717,515
2024-07-22,07:22:12.802561,07:22:24.021054,2992,1.52
2024-07-22,07:22:30.217666,07:22:56.781416,2727,5.21
2024-07-22,07:23:03.718596,07:23:11.324343,2795,1.17
2024-07-22,07:23:18.557775,07:23:25.870194,2932,1.31
2024-07-22,07:23:32.164462,07:23:46.799271,2751,1.92
2024-07-22,07:23:53.659532,07:24:27.136001,2745,10.56
2024-07-22,07:24:33.969050,07:24:43.839287,3025,1.28
2024-07-22,07:24:50.852540,07:25:08.451623,2599,2.89
2024-07-22,07:25:15.236720,07:25:39.210262,2533,4.33
2024-07-22,07:25:46.017563,07:26:03.539893,2950,3.03
2024-07-22,07:26:10.152474,07:26:32.971495,2915,4.02
2024-07-22,07:26:39.417857,07:26:51.522112,3039,1.41
2024-07-22,07:26:56.371063,07:27:03.750396,2534,1.00
2024-07-22,07:27:11.411930,07:27:42.532741,247,8.71
2024-07-22,07:27:47.037728,07:28:03.613911,3152,27
2024-07-22,07:28:10.738715,07:28:18.517945,3020,1.32
2024-07-22,07:28:25.858531,07:28:33.645227,2533,1.11
2024-07-22,07:28:40.507136,07:28:47.935179,2579,1.24
2024-07-22,07:28:54.638600,07:29:16.220674,2370,3.30
2024-07-22,07:29:20.724936,07:29:36.743723,2394,2
2024-07-22,07:29:43.379777,07:29:56.700398,2549,1.79
2024-07-22,07:30:03.233972,07:30:12.616019,2240,1.36
2024-07-22,07:30:16.967780,07:31:00.909656,2143,21.01
2024-07-22,07:31:05.554803,07:31:17.754508,279,1.45
2024-07-22,07:31:24.440094,07:31:45.103495,2345,3.32
2024-07-22,07:31:49.370840,07:32:08.308368,2451,2.53
2024-07-22,07:32:15.253893,07:32:22.548451,2535,16
2024-07-22,07:32:29.435267,07:32:34.580956,2334,1.00
2024-07-22,07:32:43.690126,07:32:49.805340,2321,1.08
2024-07-22,07:32:54.880107,07:33:10.479903,2057,2.15
2024-07-22,07:33:15.045469,07:33:33.594103,2333,2.83
2024-07-22,07:33:40.540665,07:33:56.348165,2259,2.21
2024-07-22,07:34:02.852259,07:34:12.296265,2209,1.35
2024-07-22,07:34:19.364209,07:34:33.470696,1547,24
2024-07-22,07:34:37.691831,07:34:53.617329,2053,2.04
2024-07-22,07:34:59.973806,07:35:05.113480,2024,1.00
2024-07-22,07:35:11.878095,07:35:17.335516,,1.00
2024-07-22,07:35:24.149599,07:35:46.077964,,4.09
2024-07-22,07:35:52.888158,07:36:10.566490,2032,2.97
2024-07-22,07:36:17.017219,07:36:26.906963,,1.33
2024-07-22,07:36:34.126528,07:36:48.500186,1647,2.31
2024-07-22,07:36:55.346838,07:37:07.545172,1953,1.70
2024-07-22,07:37:12.205635,07:37:31.320648,1930,2.62
2024-07-22,07:37:35.875485,07:37:48.159317,1677,1.72
2024-07-22,07:37:55.289736,07:38:42.305565,1957,29.80
2024-07-22,07:38:46.798440,07:39:07.557059,1921,3.37
2024-07-22,07:39:14.918405,07:39:20.218992,2123,12
2024-07-22,07:39:26.789370,07:39:45.409400,1921,2.58
2024-07-22,07:39:52.293027,07:40:12.318615,2145,3.27
2024-07-22,07:40:19.530737,07:40:29.040598,2155,1.48
2024-07-22,07:40:36.120539,07:40:50.101766,2237,2.28
2024-07-22,07:40:56.550701,07:41:04.300191,2395,1.02
2024-07-22,07:41:08.726527,07:41:18.359961,2217,13
2024-07-22,07:41:22.909244,07:41:35.285056,1544,1.52
2024-07-22,07:41:42.312375,07:42:20.207071,1543,14.77
2024-07-22,07:42:24.723264,07:43:03.083811,2240,14.44
2024-07-22,07:43:09.402185,07:43:45.696460,2423,10.93
2024-07-22,07:43:50.305326,07:44:24.283322,2511,10.05
2024-07-22,07:44:31.095169,07:44:40.709096,2303,1.32
2024-07-22,07:44:46.905826,07:45:17.010920,2113,6.81
2024-07-22,07:45:21.905792,07:45:29.101918,2947,1.02
2024-07-22,07:45:35.742626,07:46:17.980571,2577,21.95
2024-07-22,07:46:24.714855,07:46:37.986994,2927,1.97
2024-07-22,07:46:44.376607,07:46:56.321443,3147,1.64
2024-07-22,07:47:03.044962,07:47:31.336211,2322,64
2024-07-22,07:47:37.842045,07:48:07.421884,3155,146
2024-07-22,07:48:14.805512,07:48:31.472902,3292,2.59
2024-07-22,07:48:38.210071,07:48:54.834374,3254,2.41
2024-07-22,07:49:04.132252,07:49:26.656859,3330,4.04
2024-07-22,07:49:31.122241,07:49:52.060232,3430,3.01
2024-07-22,07:49:59.338571,07:50:26.502257,3433,5.46
2024-07-22,07:50:33.054385,07:50:51.475123,3340,2.74
2024-07-22,07:50:58.909198,07:51:04.347187,3495,1.
2024-07-22,07:51:11.266015,07:51:36.423005,2901,4.59
2024-07-22,07:51:43.289959,07:51:52.782522,3333,1.42
2024-07-22,07:51:59.235534,07:52:27.869866,3302,5.55
2024-07-22,07:52:34.248152,07:52:59.581232,1190,5.83
2024-07-22,07:53:06.481780,07:53:48.084012,3250,19.62
2024-07-22,07:53:54.960609,07:54:17.722292,3371,4.24
2024-07-22,07:54:24.163585,07:54:34.176278,3934,1.21
2024-07-22,07:54:41.505065,07:54:48.854895,3501,19
2024-07-22,07:54:55.966250,07:55:03.396696,3105,1.27
2024-07-22,07:55:10.194621,07:55:27.156397,3024,2.23
2024-07-22,07:55:31.569927,07:55:39.413319,3712,1.11
2024-07-22,07:55:46.130960,07:55:54.328058,,1.03
2024-07-22,07:55:58.750510,07:56:14.565359,2530,2.01
2024-07-22,07:56:20.755945,07:56:58.514105,2951,12.02
2024-07-22,07:57:02.994618,07:57:15.172133,3413,1.46
2024-07-22,07:57:22.069328,07:57:37.601078,3032,2.33
2024-07-22,07:57:44.195389,07:57:53.727823,3339,1.39
2024-07-22,07:58:00.156158,07:58:07.693172,3215,1.01
2024-07-22,07:58:11.959955,07:58:24.196631,2313,1.54
2024-07-22,07:58:31.111698,07:58:38.794491,2739,1.05
2024-07-22,07:58:43.451098,07:58:57.441317,2347,1.87
2024-07-22,07:59:03.929895,07:59:14.078496,2501,1.46
2024-07-22,07:59:20.683586,07:59:36.158692,2259,2.20
2024-07-22,07:59:42.724002,07:59:54.576129,2725,1.72
2024-07-22,08:00:01.105784,08:00:37.282088,,104
2024-07-22,08:00:43.893980,08:00:53.383952,2530,1.39
2024-07-22,08:00:59.872013,08:01:24.262104,2552,4.54
2024-07-22,08:01:30.955679,08:01:40.760840,2430,1.43
2024-07-22,08:01:47.281222,08:02:01.382597,2354,1.96
2024-07-22,08:02:07.698335,08:02:23.205603,2574,2.01
2024-07-22,08:02:30.391161,08:03:00.902833,2502,8.03
2024-07-22,08:03:07.576937,08:03:28.333649,2331,3.37
2024-07-22,08:03:33.093000,08:04:18.222965,2953,22.94
2024-07-22,08:04:22.989264,08:04:46.122687,3075,3.72
2024-07-22,08:04:50.395495,08:05:13.597137,3151,3.73
2024-07-22,08:05:20.850293,08:05:26.320225,3330,1.08
2024-07-22,08:05:33.176817,08:06:16.103802,2503,21.75
2024-07-22,08:06:22.531287,08:06:29.923126,3395,1.00
2024-07-22,08:06:37.039401,08:06:47.115085,3214,1.65
2024-07-22,08:06:53.468636,08:07:17.180197,314,42
2024-07-22,08:07:23.891178,08:08:07.747962,3500,22.46
2024-07-22,08:08:12.315720,08:08:25.895978,,1.85
2024-07-22,08:08:34.625639,08:08:39.866972,3202,1.06
2024-07-22,08:08:46.389857,08:09:12.864215,3302,5.39
2024-07-22,08:09:19.251183,08:09:53.162828,4025,10.23
2024-07-22,08:09:59.812554,08:10:31.277274,3323,7.81
2024-07-22,08:10:38.020691,08:11:18.638245,4037,19.00
2024-07-22,08:11:24.770749,08:11:34.612554,4112,1.29
2024-07-22,08:11:41.404380,08:11:47.540347,3345,1.
2024-07-22,08:11:53.891420,08:12:01.627636,3235,1.07
2024-07-22,08:12:08.361626,08:12:25.441029,3007,2.55
2024-07-22,08:12:32.474055,08:12:44.797349,4020,1.76
2024-07-22,08:12:52.144809,08:13:15.054406,3312,4.36
2024-07-22,08:13:22.163927,08:14:08.930223,3737,27.53
2024-07-22,08:14:13.384631,08:14:32.085510,4266,2.54
2024-07-22,08:14:39.310527,08:15:06.359624,4151,6.69
2024-07-22,08:15:13.104751,08:15:29.721431,4580,2.31
2024-07-22,08:15:36.314572,08:16:07.358607,4321,7.44
2024-07-22,08:16:11.982027,08:16:56.787564,4342,22.1
2024-07-22,08:17:01.280777,08:17:11.182796,4331,1.25
2024-07-22,08:17:19.690815,08:17:29.423138,3921,1.33
2024-07-22,08:17:35.957403,08:17:43.695377,3559,15
2024-07-22,08:17:50.293636,08:17:57.912759,3423,1.06
2024-07-22,08:18:05.029001,08:18:43.730299,3330,15.75
2024-07-22,08:18:48.205999,08:19:07.170876,4793,2.80
2024-07-22,08:19:13.829824,08:19:41.703923,4324,64
2024-07-22,08:19:48.514240,08:19:58.130409,5145,1.28
2024-07-22,08:20:04.838658,08:20:10.480439,4116,1.00
2024-07-22,08:20:17.137188,08:20:26.692265,4039,1.35
2024-07-22,08:20:35.135203,08:21:07.321679,4120,8.63
2024-07-22,08:21:12.156125,08:21:19.830200,5324,16
2024-07-22,08:21:28.347378,08:21:48.972527,4441,3.46
2024-07-22,08:21:56.254909,08:22:07.716333,4333,1.84
2024-07-22,08:22:16.531287,08:22:55.118462,4799,15.46
2024-07-22,08:22:59.566505,08:23:38.664209,4533,14.93
2024-07-22,08:23:45.090988,08:23:54.929001,5092,1.21
2024-07-22,08:24:02.284430,08:24:11.869933,4257,1.32
2024-07-22,08:24:18.307061,08:24:44.222739,4095,5.02
2024-07-22,08:24:50.767231,08:25:11.040045,5279,3.31
2024-07-22,08:25:17.923324,08:25:32.448423,4930,1.93
2024-07-22,08:25:41.104366,08:25:50.998497,4430,1.31
2024-07-22,08:25:58.388834,08:26:36.047009,4311,15.99
