Date,Start Time,End Time,Total Bets,Value
2024-07-31,08:33:44.848686,08:33:54.212744,,1.28
2024-07-31,08:34:00.311499,08:34:15.003637,3433,1.52
2024-07-31,08:34:23.918597,08:34:46.742477,5135,3.87
2024-07-31,08:34:54.250220,08:35:04.170618,3974,1.46
2024-07-31,08:35:10.891158,08:35:21.039514,3234,1.26
2024-07-31,08:35:27.897972,08:35:42.520865,5427,1.93
2024-07-31,08:35:48.972132,08:35:58.896652,5533,1.22
2024-07-31,08:36:07.672943,08:36:42.342103,5114,10.02
2024-07-31,08:36:49.165568,08:37:03.659499,5977,1.93
2024-07-31,08:37:10.412357,08:38:10.484327,5658,73.11
2024-07-31,08:38:17.661212,08:38:25.594149,5912,1.18
2024-07-31,08:38:32.090520,08:38:47.136530,5990,1.79
2024-07-31,08:38:54.263095,08:39:50.857333,5951,59.30
2024-07-31,08:39:55.638089,08:40:45.454842,3419,36.06
2024-07-31,08:40:52.257521,08:41:15.699282,,4.01
2024-07-31,08:41:24.942359,08:41:45.453868,7153,3.18
2024-07-31,08:41:54.391205,08:42:17.840963,7235,4.28
2024-07-31,08:42:24.351146,08:42:30.048881,7750,1.02
2024-07-31,08:42:38.999333,08:42:59.944313,3417,3.41
2024-07-31,08:43:06.886120,08:43:14.522693,7599,1.171
2024-07-31,08:43:23.500704,08:43:42.288008,7335,3.07
2024-07-31,08:43:51.205574,08:43:58.780067,,1.13
2024-07-31,08:44:07.134120,08:44:12.490885,7559,1.00
2024-07-31,08:44:21.390547,08:44:35.690840,3753,1.86
2024-07-31,08:44:43.121144,08:44:55.709283,6786,1.74
2024-07-31,08:45:02.810837,08:45:21.925346,3510,2.67
2024-07-31,08:45:28.905488,08:45:45.927192,7153,2.23
2024-07-31,08:45:52.768176,08:46:42.179071,7150,33.26
2024-07-31,08:46:48.566906,08:46:56.190153,7323,1.05
2024-07-31,08:47:05.267105,08:47:19.408234,3753,1.69
2024-07-31,08:47:28.311736,08:47:52.206443,3959,4.54
2024-07-31,08:47:58.833427,08:48:11.423583,3023,1.48
2024-07-31,08:48:17.884171,08:48:34.511197,7341,1.90
2024-07-31,08:48:41.416149,08:48:51.774817,,1.46
2024-07-31,08:49:01.728548,08:49:09.178361,,1.15
2024-07-31,08:49:17.668586,08:49:38.371688,3339,3.17
2024-07-31,08:49:45.259940,08:49:57.450938,,1.30
2024-07-31,08:50:04.765183,08:50:19.074691,3520,1.77
2024-07-31,08:50:25.536248,08:50:44.631206,3227,2.97
2024-07-31,08:50:53.298231,08:51:05.808220,3533,1.69
2024-07-31,08:51:15.409690,08:51:23.048619,3220,1.19
2024-07-31,08:51:29.987663,08:51:41.983060,5575,1.47
2024-07-31,08:51:48.650762,08:51:58.174801,,1.30
2024-07-31,08:52:04.957169,08:52:24.062494,4957,2.66
2024-07-31,08:52:31.206173,08:52:45.288859,5415,1.92
2024-07-31,08:52:51.869053,08:53:21.991509,5066,7.68
2024-07-31,08:53:28.725801,08:53:46.886291,5536,2.47
2024-07-31,08:53:53.550463,08:54:05.662329,,1.63
2024-07-31,08:54:14.089063,08:54:42.960672,5628,6.74
2024-07-31,08:54:49.574855,08:55:01.805318,3307,1.51
2024-07-31,08:55:08.323038,08:55:18.052155,5193,1.30
2024-07-31,08:55:27.158133,08:55:39.143775,5759,1.64
2024-07-31,08:55:48.254728,08:56:04.432413,5353,2.43
2024-07-31,08:56:10.806188,08:56:19.163866,5767,1.26.2
2024-07-31,08:56:27.810511,08:56:35.189888,,1.22
2024-07-31,08:56:43.644192,08:56:51.124354,4521,1.19
2024-07-31,08:56:59.797399,08:57:09.670447,,1.26
2024-07-31,08:57:16.133464,08:57:26.116243,4104,1.28
2024-07-31,08:57:33.046474,08:57:47.705958,3990,2.20
2024-07-31,08:57:54.270304,08:58:09.066075,4108,1.67
2024-07-31,08:58:14.053179,08:58:21.764758,4059,1.00
2024-07-31,08:58:28.994349,08:58:43.602296,3591,2.14
2024-07-31,08:58:52.752649,08:59:05.044317,4141,1.83
2024-07-31,08:59:11.599235,08:59:28.245011,3995,1.63
2024-07-31,08:59:35.283161,09:00:16.167724,4006,17.67
2024-07-31,09:00:23.071506,09:00:33.123307,4792,1.20
2024-07-31,09:00:42.526084,09:00:50.162241,4262,1.30
2024-07-31,09:00:56.631828,09:01:20.394646,4424,4.18
2024-07-31,09:01:26.983559,09:01:56.881773,4337,5.85
2024-07-31,09:02:01.362474,09:02:24.323584,5255,39
2024-07-31,09:02:33.132152,09:02:38.622379,5502,1.09
2024-07-31,09:02:47.195218,09:03:12.959370,4719,5.32
2024-07-31,09:03:19.655714,09:03:28.189538,5656,1.02
2024-07-31,09:03:32.450761,09:03:40.562302,5390,1.08
2024-07-31,09:03:47.197642,09:04:05.289883,,2.63
2024-07-31,09:04:13.994332,09:04:21.661785,5133,1.14
2024-07-31,09:04:28.443011,09:04:40.761275,4565,1.63
2024-07-31,09:04:47.271100,09:05:10.741901,4724,3.86
2024-07-31,09:05:18.193763,09:05:23.520215,4792,1.13
2024-07-31,09:05:30.335148,09:05:53.828149,4197,3.49
2024-07-31,09:06:00.387847,09:06:39.839962,4550,17.09
2024-07-31,09:06:46.873732,09:06:56.555214,5323,1.28
2024-07-31,09:07:03.529206,09:07:13.896578,4975,1.33
2024-07-31,09:07:20.277742,09:07:46.239351,4327,5.40
2024-07-31,09:07:54.838877,09:08:08.949246,5539,1.86
2024-07-31,09:08:15.472847,09:08:42.502589,5233,6.05
2024-07-31,09:08:48.989792,09:09:01.097030,5355,1.47
2024-07-31,09:09:08.057123,09:09:30.624261,5733,3.72
2024-07-31,09:09:37.502533,09:10:04.721270,5325,6.21
2024-07-31,09:10:13.399837,09:10:55.440303,5102,16.66
2024-07-31,09:11:02.384043,09:11:22.626838,3197,3.61
2024-07-31,09:11:31.391127,09:12:23.337966,3345,46.32
2024-07-31,09:12:30.271272,09:12:39.888909,,1.42
2024-07-31,09:12:50.606179,09:13:03.083977,27,1.76
2024-07-31,09:13:11.847217,09:13:32.994462,3251,3.75
2024-07-31,09:13:42.115707,09:13:54.267838,7347,1.80
2024-07-31,09:14:03.196236,09:14:19.691597,3795,2.44
2024-07-31,09:14:30.456657,09:14:48.779868,,2.53
2024-07-31,09:14:59.314886,09:15:22.532956,7453,3.95
2024-07-31,09:15:29.237286,09:15:36.960956,7535,1.14
2024-07-31,09:15:45.606689,09:16:01.861507,3713,2.34
2024-07-31,09:16:08.686189,09:16:16.524134,7311,1.15
2024-07-31,09:16:25.557186,09:17:09.697525,,24.19
2024-07-31,09:17:16.336945,09:17:45.795376,3477,5.99
2024-07-31,09:17:52.569689,09:18:04.644390,7534,1.41
2024-07-31,09:18:13.387762,09:18:23.054225,7137,1.31
2024-07-31,09:18:32.261230,09:18:40.116059,3952,1.14
2024-07-31,09:18:49.545914,09:19:06.258764,3355,2.15
2024-07-31,09:19:17.295911,09:19:27.217576,7557,1.30
2024-07-31,09:19:33.567496,09:19:46.145384,3535,1.45
2024-07-31,09:19:54.942832,09:20:02.481414,,1.19
2024-07-31,09:20:10.633096,09:20:39.033375,5819,5.78
2024-07-31,09:20:45.749660,09:21:05.905437,,3.19
2024-07-31,09:21:14.119296,09:21:40.100364,,5.10
2024-07-31,09:21:46.877484,09:21:54.713916,7034,1.04
2024-07-31,09:22:03.954761,09:22:11.737246,5147,1.20
2024-07-31,09:22:20.293312,09:22:34.263779,5527,1.80
2024-07-31,09:22:42.970451,09:23:28.474271,3425,22.66
2024-07-31,09:23:35.057163,09:23:43.051196,7061,1.09
2024-07-31,09:23:49.802065,09:23:57.678204,3143,1.00
2024-07-31,09:24:04.357225,09:24:43.221520,5745,13.72
2024-07-31,09:24:49.787553,09:25:04.339416,3724,1.62
2024-07-31,09:25:13.105210,09:25:27.315778,3457,1.82
2024-07-31,09:25:38.221258,09:26:05.343988,7130,5.30
2024-07-31,09:26:14.969173,09:26:31.051968,7113,2.45
2024-07-31,09:26:37.660779,09:26:58.532810,7166,3.47
2024-07-31,09:27:08.100299,09:27:15.404903,7392,1.09
2024-07-31,09:27:24.058702,09:27:36.314839,3324,1.81
2024-07-31,09:27:45.173928,09:27:54.833597,,1.21
2024-07-31,09:28:01.689464,09:28:31.649766,3515,6.65
2024-07-31,09:28:38.514214,09:28:48.258785,7502,1.42
2024-07-31,09:28:56.859879,09:29:14.041257,3533,1.98
2024-07-31,09:29:21.136763,09:30:04.278730,,24.42
2024-07-31,09:30:10.350161,09:30:25.142508,3949,1.39
2024-07-31,09:30:34.071005,09:30:43.995755,3439,1.32
2024-07-31,09:30:50.694040,09:31:03.634573,,1.68
2024-07-31,09:31:12.149654,09:31:37.631092,27,4.95
2024-07-31,09:31:44.298541,09:32:09.740076,7252,4.37
2024-07-31,09:32:16.321214,09:32:32.975193,7342,2.33
2024-07-31,09:32:41.699323,09:32:51.852582,,1.47
2024-07-31,09:33:01.307045,09:33:45.535715,3259,23.23
2024-07-31,09:33:52.366720,09:34:02.644762,7292,136
2024-07-31,09:34:11.309688,09:34:24.700571,,1.73
2024-07-31,09:34:33.973426,09:34:44.253417,7227,1.02
2024-07-31,09:34:48.895927,09:35:09.454314,,2.93
2024-07-31,09:35:15.973205,09:36:38.094692,7562,536.02
2024-07-31,09:36:44.629267,09:37:14.214246,7132,6.66
2024-07-31,09:37:22.927455,09:37:58.752473,7353,9.25
2024-07-31,09:38:05.448601,09:38:46.959800,3129,17.90
2024-07-31,09:38:53.991157,09:39:17.015105,5457,3.81
2024-07-31,09:39:26.112587,09:39:37.604779,5392,1.50
2024-07-31,09:39:48.213587,09:40:42.649290,7345,44.51
2024-07-31,09:40:46.765191,09:40:59.202735,,1.14
2024-07-31,09:41:08.656687,09:41:28.213805,5347,2.71
2024-07-31,09:41:37.675031,09:41:50.619441,5453,1.80
2024-07-31,09:41:59.740447,09:42:12.550712,9021,1.67
2024-07-31,09:42:21.508518,09:42:47.272317,5242,4.84
2024-07-31,09:42:54.530716,09:43:13.820334,9157,2.71
2024-07-31,09:43:20.722210,09:44:32.098823,9032,180.06
2024-07-31,09:44:37.166227,09:44:44.575659,,1.02
2024-07-31,09:44:56.652524,09:44:59.783866,,1.02
2024-07-31,09:45:08.532547,09:45:16.055064,7754,1.01
2024-07-31,09:45:23.116867,09:46:49.336875,3453,3.04
2024-07-31,09:46:56.219107,09:47:18.929091,5454,3.01
2024-07-31,09:47:28.812878,09:47:59.824075,9295,5.43
2024-07-31,09:48:07.321423,09:48:31.963781,9510,3.99
2024-07-31,09:48:39.315905,09:48:57.288801,,1.93
2024-07-31,09:49:06.795963,09:49:21.031641,9112,1.87
2024-07-31,09:49:32.397874,09:49:48.759989,,2.34
2024-07-31,09:49:55.977046,09:50:04.686606,10234,1.24
2024-07-31,09:50:17.079575,09:50:22.744028,,
2024-07-31,09:50:32.892869,09:50:40.289429,,1.21
2024-07-31,09:50:49.043747,09:51:50.704461,9432,1.73
2024-07-31,09:52:16.031919,09:52:53.504096,3393,16.49
2024-07-31,09:53:00.428642,09:53:23.763895,,3.23
2024-07-31,09:53:35.027226,09:53:56.931942,9573,3.42
2024-07-31,09:54:05.939929,09:54:15.036522,,1.16
2024-07-31,09:54:25.854770,09:54:49.305678,5475,3.52
2024-07-31,09:54:58.196243,09:55:28.602788,977,7.17
2024-07-31,09:55:37.451326,09:56:11.697259,10222,11.27
2024-07-31,09:56:20.699820,09:56:41.900730,9953,3.03
2024-07-31,09:56:50.966371,09:57:12.758919,10061,3.30
2024-07-31,09:57:21.801385,09:57:29.525666,10300,1.02
2024-07-31,09:57:36.899556,09:57:50.628246,,1.63
2024-07-31,09:57:59.363524,09:58:37.722269,,8.21
2024-07-31,09:58:46.405075,09:59:00.318958,11015,1.87
2024-07-31,09:59:08.799618,09:59:16.683335,10123,1.07
2024-07-31,09:59:28.080181,09:59:37.798267,9947,1.33
2024-07-31,09:59:50.777324,10:00:07.770477,9530,2.53
2024-07-31,10:00:18.848719,10:00:28.877635,10313,1.38
2024-07-31,10:00:39.984996,10:01:05.584043,5997,4.71
2024-07-31,10:01:12.679845,10:01:20.451883,9355,1.00
2024-07-31,10:01:27.114927,10:01:34.761317,9207,1.03
2024-07-31,10:01:43.801411,10:01:57.567523,,1.60
2024-07-31,10:02:06.229848,10:02:26.000426,7363,2.87
2024-07-31,10:02:35.506825,10:02:49.690293,5370,2.03
2024-07-31,10:02:58.255158,10:03:27.936426,5253,5.78
2024-07-31,10:03:34.767134,10:04:01.712533,5590,4.01
2024-07-31,10:04:10.403254,10:04:31.863220,3881,3.36
2024-07-31,10:04:41.097932,10:04:50.856117,,1.37
2024-07-31,10:04:59.084012,10:05:22.250833,7579,3.60
2024-07-31,10:05:33.412101,10:05:43.071456,5953,1.00
2024-07-31,10:05:51.720292,10:06:13.060339,5255,3.61
2024-07-31,10:06:21.943815,10:07:24.203689,,85.54
2024-07-31,10:07:30.790369,10:07:51.648864,5557,2.49
2024-07-31,10:08:00.618576,10:08:32.215803,5575,9.07
2024-07-31,10:08:38.935080,10:08:49.031147,5433,1.36
2024-07-31,10:08:59.870964,10:09:13.622543,,1.70
2024-07-31,10:09:24.005590,10:09:38.558010,5552,1.32
2024-07-31,10:09:45.718386,10:09:51.750344,3331,1.
2024-07-31,10:10:00.522416,10:10:19.246558,3125,2.80
2024-07-31,10:10:29.906636,10:10:56.394225,9655,4.99
2024-07-31,10:11:03.197950,10:11:15.140227,9547,1.02
2024-07-31,10:11:26.513116,10:11:38.309376,3626,1.30
2024-07-31,10:11:47.401570,10:11:57.181056,,1.28
2024-07-31,10:12:05.924105,10:12:13.768743,7491,1.06
2024-07-31,10:12:20.273071,10:12:59.223814,7002,10.90
2024-07-31,10:13:06.003827,10:13:18.303723,5947,1.68
2024-07-31,10:13:27.617443,10:13:57.661188,3113,6.89
2024-07-31,10:14:04.341222,10:14:14.642302,5354,1.355
2024-07-31,10:14:25.754334,10:14:52.552205,7595,4.01
2024-07-31,10:15:01.202795,10:15:11.272527,3110,1.41
2024-07-31,10:15:18.100422,10:15:32.751348,5970,1.43
2024-07-31,10:15:41.833150,10:15:49.346152,,1.20
2024-07-31,10:15:57.636070,10:16:13.734033,7273,2.33
2024-07-31,10:16:24.581363,10:16:45.380242,5325,3.06
2024-07-31,10:16:51.933381,10:17:16.510533,,4.10
2024-07-31,10:17:24.974746,10:17:37.331253,5477,1.61
2024-07-31,10:17:45.945129,10:18:15.605564,7510,7.83
2024-07-31,10:18:22.056831,10:18:34.215715,5530,1.37
2024-07-31,10:18:45.211953,10:19:02.120890,5574,2.37
2024-07-31,10:19:08.614887,10:19:27.290986,7724,2.29
2024-07-31,10:19:35.988647,10:19:47.606353,,1.54
2024-07-31,10:19:57.836616,10:20:10.772049,,1.56
2024-07-31,10:20:19.084213,10:20:41.712975,7573,3.92
2024-07-31,10:20:48.751580,10:21:03.184182,5425,1.84
2024-07-31,10:21:12.618944,10:21:17.918558,7397,1.00
2024-07-31,10:21:24.429719,10:21:44.027794,7063,2.50
2024-07-31,10:21:50.801380,10:21:56.468050,7249,1.00
2024-07-31,10:22:05.214349,10:22:14.844460,3325,1.37
2024-07-31,10:22:23.589836,10:22:35.605934,3335,1.44
2024-07-31,10:22:42.283654,10:22:52.136246,5628,1.20
2024-07-31,10:22:58.648192,10:23:08.456816,5103,1.25
2024-07-31,10:23:14.821037,10:23:24.871527,4397,1.07
2024-07-31,10:23:31.181912,10:24:28.703060,4029,55.31
2024-07-31,10:24:35.493054,10:24:51.917949,3023,2.21
2024-07-31,10:25:00.846578,10:25:08.157675,,1.09
2024-07-31,10:25:14.573978,10:25:22.170314,5212,1.07
2024-07-31,10:25:30.530617,10:25:42.926138,4935,1.62
2024-07-31,10:25:52.164716,10:26:02.240537,5350,1.32
2024-07-31,10:26:08.901380,10:26:22.918955,4932,2.01
2024-07-31,10:26:36.363601,10:26:50.802583,5521,1.91
2024-07-31,10:26:57.770427,10:27:14.126570,5254,1.72
2024-07-31,10:27:22.945595,10:27:46.077766,5070,3.63
2024-07-31,10:27:52.801424,10:28:15.432995,5543,3.79
2024-07-31,10:28:21.934213,10:28:44.388143,5266,2.84
2024-07-31,10:28:50.967986,10:29:14.130513,3027,3.56
2024-07-31,10:29:21.077000,10:29:26.746951,5799,1.0923
2024-07-31,10:29:35.692715,10:29:47.339879,,1.60
2024-07-31,10:29:55.680058,10:30:05.140193,5520,1.25
2024-07-31,10:30:11.877029,10:30:37.925065,5023,4.55
2024-07-31,10:30:46.743036,10:31:03.437790,3253,2.58
2024-07-31,10:31:10.122885,10:31:18.419035,3229,1.00
2024-07-31,10:31:25.301405,10:31:35.380644,5201,
2024-07-31,10:31:44.757476,10:32:01.379660,4733,2.25
2024-07-31,10:32:08.299058,10:32:16.548270,5753,1.13
2024-07-31,10:32:28.012455,10:32:41.283522,4934,1.64
2024-07-31,10:32:48.863573,10:33:02.056963,4922,1.78
2024-07-31,10:33:11.639608,10:33:32.075654,4391,3.23
2024-07-31,10:33:39.479280,10:33:45.258239,5191,1
2024-07-31,10:33:54.853154,10:34:16.749133,4492,3.25
2024-07-31,10:34:22.058874,10:34:37.293606,4333,1.55
2024-07-31,10:34:46.879441,10:35:09.624262,4447,3.03
2024-07-31,10:35:17.993741,10:35:25.670547,,1.25
2024-07-31,10:35:32.821796,10:35:43.531940,4945,1.61
2024-07-31,10:35:52.939131,10:36:08.273963,4597,2.32
2024-07-31,10:36:15.155142,10:36:46.650106,4733,6.68
2024-07-31,10:36:51.591001,10:37:23.184595,5211,7.92
2024-07-31,10:37:30.465120,10:37:45.864711,,1.91
2024-07-31,10:37:53.238569,10:38:01.739151,5246,1.26
2024-07-31,10:38:11.403215,10:38:23.848281,,1.43
2024-07-31,10:38:30.766169,10:38:56.112220,4991,5.19
2024-07-31,10:39:08.876312,10:39:14.646437,3293,1.03
2024-07-31,10:39:26.765839,10:39:37.324727,5353,1.29
2024-07-31,10:39:49.185226,10:40:13.957227,5015,3.96
2024-07-31,10:40:21.878465,10:41:24.447869,5504,96.17
2024-07-31,10:41:31.481828,10:41:44.143353,3113,1.49
2024-07-31,10:41:53.655734,10:42:23.712252,5496,4.34
2024-07-31,10:42:30.971619,10:42:39.314367,3395,1.26
2024-07-31,10:42:46.768314,10:42:52.757262,3213,1.03
2024-07-31,10:43:00.119196,10:43:13.173314,5574,1.11
2024-07-31,10:43:20.586465,10:44:18.282812,5266,59.59
2024-07-31,10:44:23.412145,10:45:02.274423,3051,14.56
2024-07-31,10:45:09.659316,10:45:44.100733,3504,7.75
2024-07-31,10:45:51.296560,10:46:03.790399,,1.77
2024-07-31,10:46:12.865374,10:46:27.396357,,2.26
2024-07-31,10:46:36.589279,10:47:06.431637,,8.15
2024-07-31,10:47:12.921875,10:47:55.422402,7519,18.28
2024-07-31,10:48:02.121835,10:48:41.438030,7313,15.47
2024-07-31,10:48:47.970478,10:49:09.552458,3074,3.58
2024-07-31,10:49:32.186280,10:49:43.130755,,1.79
2024-07-31,10:49:47.350628,10:50:10.606342,,3.03
2024-07-31,10:50:17.666750,10:51:26.911072,7341,113.67
2024-07-31,10:51:34.167629,10:52:31.600600,5537,67.14
2024-07-31,10:52:38.360223,10:52:46.093972,9343,1.00
2024-07-31,10:52:55.440155,10:53:05.301636,7554,1.58
2024-07-31,10:53:14.013161,10:53:37.757749,7335,3.86
2024-07-31,10:53:44.537416,10:54:00.402281,9333,2.12
2024-07-31,10:54:15.531102,10:54:20.973483,9395,1.11
2024-07-31,10:54:32.374188,10:55:15.693124,7335,22.52
2024-07-31,10:55:22.190950,10:55:30.397102,,1.142
2024-07-31,10:55:39.566706,10:55:49.263486,9119,1.32
2024-07-31,10:55:59.736856,10:56:09.495365,5551,1.27
2024-07-31,10:56:16.368924,10:56:28.610926,,1.69
2024-07-31,10:56:39.240108,10:56:53.412708,5392,1.84
2024-07-31,10:57:01.988123,10:57:13.808396,5475,1.47
2024-07-31,10:57:24.784000,10:57:50.747894,,4.85
2024-07-31,10:57:59.170342,10:58:07.056777,9330,1.06
2024-07-31,10:58:16.040166,10:58:27.382266,,1.51
2024-07-31,10:58:38.024356,10:58:50.339074,7924,1.69
2024-07-31,10:58:59.486361,10:59:18.006802,7592,2.07
2024-07-31,10:59:24.962032,10:59:42.879706,7935,2.65
2024-07-31,10:59:53.374939,11:00:29.763034,3415,10.31
2024-07-31,11:00:38.441976,11:01:03.501514,3714,4.58
2024-07-31,11:01:10.530355,11:01:18.529343,3617,1.02
2024-07-31,11:01:25.468083,11:01:49.953082,7335,4.00
2024-07-31,11:01:57.005377,11:02:29.147774,,6.97
2024-07-31,11:02:37.508428,11:02:49.515140,9213,1.36
2024-07-31,11:02:58.172885,11:03:10.469443,3439,1.56
2024-07-31,11:03:19.201673,11:03:31.511258,3109,1.06
2024-07-31,11:03:38.525649,11:03:46.376911,7497,1.00
2024-07-31,11:03:55.177452,11:04:23.875445,,6.88
2024-07-31,11:04:30.894614,11:04:58.066264,,4.49
2024-07-31,11:05:06.627448,11:05:30.466028,5355,3.79
2024-07-31,11:05:39.845920,11:05:51.205759,,1.46
2024-07-31,11:06:01.679179,11:06:11.675743,7730,1.32
2024-07-31,11:06:22.857339,11:06:41.222857,7251,1.74
2024-07-31,11:06:47.866646,11:07:18.137530,7559,7.2
2024-07-31,11:07:27.162348,11:07:46.283229,9167,2.88
2024-07-31,11:07:53.237151,11:08:16.846462,5520,3.53
2024-07-31,11:08:25.976164,11:08:43.776835,,2.53
2024-07-31,11:08:54.254440,11:09:25.719462,3628,6.36
2024-07-31,11:09:32.467243,11:09:44.118352,,1.40
2024-07-31,11:09:54.632195,11:10:06.459323,7732,1.68
2024-07-31,11:10:15.673946,11:10:25.330399,7532,1.35
2024-07-31,11:10:34.156595,11:10:41.927900,7421,1.16
2024-07-31,11:10:50.871010,11:10:58.639952,7031,1.19
2024-07-31,11:11:07.587665,11:11:19.792441,3721,1.63
2024-07-31,11:11:29.046639,11:11:39.108561,7152,1.25
2024-07-31,11:11:49.786105,11:12:01.823755,3503,1.00
2024-07-31,11:12:08.692799,11:12:20.970276,3293,1.44
2024-07-31,11:12:29.855179,11:12:48.930342,,2.82
2024-07-31,11:12:55.102712,11:13:07.157006,7195,1.40
2024-07-31,11:13:13.876594,11:13:31.644393,,2.58
2024-07-31,11:13:44.191501,11:13:53.356467,,1.27
2024-07-31,11:14:03.143575,11:14:35.229411,5132,7.78
2024-07-31,11:14:41.274070,11:15:07.739358,,5.60
2024-07-31,11:15:13.897008,11:15:23.904243,3949,1.19
2024-07-31,11:15:33.565597,11:15:43.376443,3429,1.60
2024-07-31,11:15:54.090028,11:16:04.040046,3454,1.25
2024-07-31,11:16:10.443783,11:16:27.243190,5541,1.82
2024-07-31,11:16:34.052073,11:16:48.856402,5445,1.91
2024-07-31,11:16:55.449308,11:17:03.127199,5905,1.00
2024-07-31,11:17:09.840315,11:17:25.906535,5252,2.18
2024-07-31,11:17:36.293864,11:17:48.225002,5975,1.33
2024-07-31,11:17:54.705000,11:18:15.689736,4334,2.43
2024-07-31,11:18:22.554001,11:18:36.877780,4510,1.80
2024-07-31,11:18:43.485456,11:18:51.088410,4756,1.03
2024-07-31,11:18:57.787601,11:19:09.934796,3732,1.63
2024-07-31,11:19:16.796612,11:19:40.086210,3407,3.60
2024-07-31,11:19:44.815170,11:19:52.560274,3515,1.
2024-07-31,11:19:59.103710,11:20:06.861422,3059,1.01
2024-07-31,11:20:13.650251,11:20:27.005575,2507,2.06
2024-07-31,11:20:33.332341,11:20:50.213708,2543,2.30
2024-07-31,11:20:59.229636,11:21:06.638764,2322,1.23
2024-07-31,11:21:13.097615,11:21:21.144902,2141,1.27
2024-07-31,11:21:27.497986,11:21:37.312219,2022,1.33
2024-07-31,11:21:43.569921,11:21:51.356207,1575,1.11
2024-07-31,11:21:58.105108,11:22:10.265471,1742,1.66
2024-07-31,11:22:16.856294,11:22:40.899497,,3.29
2024-07-31,11:22:47.637034,11:23:06.340179,2749,2.88
2024-07-31,11:23:12.979703,11:23:38.815920,3054,4.57
2024-07-31,11:23:45.714468,11:23:59.976524,3509,1.93
2024-07-31,11:24:06.712562,11:24:16.382548,3145,1.39
2024-07-31,11:24:22.993851,11:25:14.437486,2759,34.89
2024-07-31,11:25:20.952629,11:25:28.140949,3957,1.00
2024-07-31,11:25:35.001330,11:25:42.654632,3450,.08
2024-07-31,11:25:49.241071,11:25:59.115400,3311,1.40
2024-07-31,11:26:06.308763,11:26:14.202578,3123,1.13
2024-07-31,11:26:20.955223,11:26:32.671555,2399,1.70
2024-07-31,11:26:39.004250,11:26:53.728850,3031,1.65
2024-07-31,11:27:00.388412,11:27:16.237710,3134,2.06
2024-07-31,11:27:25.115957,11:27:39.074068,3507,2.03
2024-07-31,11:27:46.056846,11:28:08.333239,3323,3.73
2024-07-31,11:28:14.835878,11:28:31.187146,3373,2.18
2024-07-31,11:28:35.746921,11:28:54.441057,3133,2.58
2024-07-31,11:29:01.504075,11:29:26.296361,3105,5.33
2024-07-31,11:29:33.169204,11:29:56.403046,,4.96
2024-07-31,11:30:03.068823,11:30:43.752131,3101,11.73
2024-07-31,11:30:50.749661,11:31:02.265536,,1.68
2024-07-31,11:31:08.637671,11:31:22.671060,2502,1.79
2024-07-31,11:31:29.176709,11:31:36.917961,2414,1.20
2024-07-31,11:31:44.452726,11:31:51.947202,2144,1.30
2024-07-31,11:31:58.525975,11:32:56.443808,2051,77.27
2024-07-31,11:33:02.890269,11:33:41.306564,1793,10.51
2024-07-31,11:33:45.973135,11:34:05.301270,2342,2.69
2024-07-31,11:34:12.420175,11:34:19.929459,2159,1.23
2024-07-31,11:34:24.778087,11:34:32.799027,1725,1.10
2024-07-31,11:34:39.618231,11:35:10.147700,1597,8.32
2024-07-31,11:35:14.752142,11:35:26.267704,2267,1.51
2024-07-31,11:35:32.579928,11:35:49.440139,1925,2.55
2024-07-31,11:35:58.454564,11:36:21.524848,1935,4.52
2024-07-31,11:36:26.100463,11:36:38.086767,2173,1.66
2024-07-31,11:36:45.257795,11:37:13.448340,1534,6.10
2024-07-31,11:37:18.211372,11:38:16.787531,2111,76.75
2024-07-31,11:38:21.153016,11:38:40.542160,2310,2.19
2024-07-31,11:38:47.270142,11:38:59.321590,3070,1.56
2024-07-31,11:39:08.180747,11:39:26.897332,3205,2.65
2024-07-31,11:39:33.877903,11:40:06.131779,3394,6.85
2024-07-31,11:40:11.009268,11:40:22.659772,,1.55
2024-07-31,11:40:29.371573,11:40:37.076050,4210,
2024-07-31,11:40:44.147884,11:41:24.091953,,11.22
2024-07-31,11:41:32.845485,11:41:44.395194,5012,1.16
2024-07-31,11:41:52.817883,11:42:03.402364,4554,1.41
2024-07-31,11:42:11.293085,11:42:38.540696,4753,6.73
2024-07-31,11:42:47.717035,11:42:57.679710,5450,1.36
2024-07-31,11:43:11.459576,11:43:21.357594,5015,1.39
2024-07-31,11:43:28.006520,11:43:44.308138,5372,1.80
2024-07-31,11:43:51.032539,11:44:18.536787,5155,4.31
2024-07-31,11:44:25.818855,11:44:33.297628,5513,1.19
2024-07-31,11:44:40.027961,11:44:50.002554,4367,1.15
2024-07-31,11:44:57.038675,11:45:05.087438,4423,1.24
2024-07-31,11:45:16.210780,11:45:24.029218,4734,1.12
2024-07-31,11:45:32.459366,11:45:42.261623,4240,1.31
2024-07-31,11:45:48.854339,11:46:00.928691,3955,1.58
2024-07-31,11:46:07.447257,11:46:15.627750,4001,1.13
2024-07-31,11:46:24.629415,11:46:36.618492,3734,1.44
2024-07-31,11:46:45.498153,11:46:50.888238,3520,1.00
2024-07-31,11:46:57.475406,11:47:07.404655,3749,1.44
2024-07-31,11:47:14.209565,11:47:41.342010,3747,5.27
2024-07-31,11:47:47.900040,11:48:00.172126,4953,1.66
